index,episode_name,date,description,factcheck,length,name,role,message,talkshow,party,media,group
1514,"Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?",2024-04-04,"""maybrit illner"" mit dem Thema ""Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?"" vom 4. April 2024, um 22:15 Uhr im ZDF. Europawahlen, Kommunalwahlen, drei Landtagswahlen - übersteht die Ampel dieses Wahljahr? Oder scheitert sie am Ende an ihren ungelösten inneren Widersprüchen?  Das beste Mittel auch gegen Populisten und Extremisten sei eine ""gute Politik"", heißt es immer wieder. Nur was genau ist ""gute Politik"", wenn es um die großen Krisen geht: Ukraine-Krieg, Migration, Klimawandel und Energiewende? Regierungsarbeit zu erklären und Gesetze handwerklich unbedingt besser zu machen, sind eine notwendige Voraussetzung. Aber reicht das schon, um Wähler zu überzeugen? Haben die demokratischen Parteien eine Chance, Vertrauen zurückzugewinnen in Ost- und Westdeutschland? Oder sind die Bürger tatsächlich ""veränderungsmüde""? Bei Maybrit Illner diskutieren Manuela Schwesig (SPD-Ministerpräsidentin Mecklenburg-Vorpommern), der längjährige CDU-Innenpolitiker Wolfgang Bosbach, der nun seine Partei im Ost-Landtagswahlkampf unterstützen wird, der parteilose Landrat Mittelsachsen, Dirk Neubauer, die Journalistin Sabine Rennefanz und die stellvertretende Chefredakteurin des österreichischen Nachrichtenmagazins ""profil"", Eva Linsinger.",true,63,Manuela Schwesig,Ministerpräsidentin Mecklenburg-Vorpommern,,maybritillner,SPD,,Politik
1515,"Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?",2024-04-04,"""maybrit illner"" mit dem Thema ""Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?"" vom 4. April 2024, um 22:15 Uhr im ZDF. Europawahlen, Kommunalwahlen, drei Landtagswahlen - übersteht die Ampel dieses Wahljahr? Oder scheitert sie am Ende an ihren ungelösten inneren Widersprüchen?  Das beste Mittel auch gegen Populisten und Extremisten sei eine ""gute Politik"", heißt es immer wieder. Nur was genau ist ""gute Politik"", wenn es um die großen Krisen geht: Ukraine-Krieg, Migration, Klimawandel und Energiewende? Regierungsarbeit zu erklären und Gesetze handwerklich unbedingt besser zu machen, sind eine notwendige Voraussetzung. Aber reicht das schon, um Wähler zu überzeugen? Haben die demokratischen Parteien eine Chance, Vertrauen zurückzugewinnen in Ost- und Westdeutschland? Oder sind die Bürger tatsächlich ""veränderungsmüde""? Bei Maybrit Illner diskutieren Manuela Schwesig (SPD-Ministerpräsidentin Mecklenburg-Vorpommern), der längjährige CDU-Innenpolitiker Wolfgang Bosbach, der nun seine Partei im Ost-Landtagswahlkampf unterstützen wird, der parteilose Landrat Mittelsachsen, Dirk Neubauer, die Journalistin Sabine Rennefanz und die stellvertretende Chefredakteurin des österreichischen Nachrichtenmagazins ""profil"", Eva Linsinger.",true,63,Wolfgang Bosbach,unterstützt den CDU-Wahlkampf im Osten,,maybritillner,CDU,,Politik
1516,"Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?",2024-04-04,"""maybrit illner"" mit dem Thema ""Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?"" vom 4. April 2024, um 22:15 Uhr im ZDF. Europawahlen, Kommunalwahlen, drei Landtagswahlen - übersteht die Ampel dieses Wahljahr? Oder scheitert sie am Ende an ihren ungelösten inneren Widersprüchen?  Das beste Mittel auch gegen Populisten und Extremisten sei eine ""gute Politik"", heißt es immer wieder. Nur was genau ist ""gute Politik"", wenn es um die großen Krisen geht: Ukraine-Krieg, Migration, Klimawandel und Energiewende? Regierungsarbeit zu erklären und Gesetze handwerklich unbedingt besser zu machen, sind eine notwendige Voraussetzung. Aber reicht das schon, um Wähler zu überzeugen? Haben die demokratischen Parteien eine Chance, Vertrauen zurückzugewinnen in Ost- und Westdeutschland? Oder sind die Bürger tatsächlich ""veränderungsmüde""? Bei Maybrit Illner diskutieren Manuela Schwesig (SPD-Ministerpräsidentin Mecklenburg-Vorpommern), der längjährige CDU-Innenpolitiker Wolfgang Bosbach, der nun seine Partei im Ost-Landtagswahlkampf unterstützen wird, der parteilose Landrat Mittelsachsen, Dirk Neubauer, die Journalistin Sabine Rennefanz und die stellvertretende Chefredakteurin des österreichischen Nachrichtenmagazins ""profil"", Eva Linsinger.",true,63,Dirk Neubauer,parteiloser Landrat Mittelsachsen,,maybritillner,Parteilos,,Politik
1517,"Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?",2024-04-04,"""maybrit illner"" mit dem Thema ""Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?"" vom 4. April 2024, um 22:15 Uhr im ZDF. Europawahlen, Kommunalwahlen, drei Landtagswahlen - übersteht die Ampel dieses Wahljahr? Oder scheitert sie am Ende an ihren ungelösten inneren Widersprüchen?  Das beste Mittel auch gegen Populisten und Extremisten sei eine ""gute Politik"", heißt es immer wieder. Nur was genau ist ""gute Politik"", wenn es um die großen Krisen geht: Ukraine-Krieg, Migration, Klimawandel und Energiewende? Regierungsarbeit zu erklären und Gesetze handwerklich unbedingt besser zu machen, sind eine notwendige Voraussetzung. Aber reicht das schon, um Wähler zu überzeugen? Haben die demokratischen Parteien eine Chance, Vertrauen zurückzugewinnen in Ost- und Westdeutschland? Oder sind die Bürger tatsächlich ""veränderungsmüde""? Bei Maybrit Illner diskutieren Manuela Schwesig (SPD-Ministerpräsidentin Mecklenburg-Vorpommern), der längjährige CDU-Innenpolitiker Wolfgang Bosbach, der nun seine Partei im Ost-Landtagswahlkampf unterstützen wird, der parteilose Landrat Mittelsachsen, Dirk Neubauer, die Journalistin Sabine Rennefanz und die stellvertretende Chefredakteurin des österreichischen Nachrichtenmagazins ""profil"", Eva Linsinger.",true,63,Sabine Rennefanz,Autorin und Journalistin,,maybritillner,,Spiegel,Journalismus
1518,"Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?",2024-04-04,"""maybrit illner"" mit dem Thema ""Viel Krise, wenig Vertrauen – überlebt die Ampel das Superwahljahr?"" vom 4. April 2024, um 22:15 Uhr im ZDF. Europawahlen, Kommunalwahlen, drei Landtagswahlen - übersteht die Ampel dieses Wahljahr? Oder scheitert sie am Ende an ihren ungelösten inneren Widersprüchen?  Das beste Mittel auch gegen Populisten und Extremisten sei eine ""gute Politik"", heißt es immer wieder. Nur was genau ist ""gute Politik"", wenn es um die großen Krisen geht: Ukraine-Krieg, Migration, Klimawandel und Energiewende? Regierungsarbeit zu erklären und Gesetze handwerklich unbedingt besser zu machen, sind eine notwendige Voraussetzung. Aber reicht das schon, um Wähler zu überzeugen? Haben die demokratischen Parteien eine Chance, Vertrauen zurückzugewinnen in Ost- und Westdeutschland? Oder sind die Bürger tatsächlich ""veränderungsmüde""? Bei Maybrit Illner diskutieren Manuela Schwesig (SPD-Ministerpräsidentin Mecklenburg-Vorpommern), der längjährige CDU-Innenpolitiker Wolfgang Bosbach, der nun seine Partei im Ost-Landtagswahlkampf unterstützen wird, der parteilose Landrat Mittelsachsen, Dirk Neubauer, die Journalistin Sabine Rennefanz und die stellvertretende Chefredakteurin des österreichischen Nachrichtenmagazins ""profil"", Eva Linsinger.",true,63,Eva Linsinger,stellv. Chefredakteurin des österreichischen Nachrichtenmagazins „profil“,,maybritillner,,,Journalismus
1519,"Russland, China, Spionage – vertritt die AfD deutsche Interessen?",2024-04-25,"""maybrit illner"" mit dem Thema ""Russland, China, Spionage – vertritt die AfD deutsche Interessen?"" vom 25. April 2024, um 22:15 Uhr im ZDF. Sechs Wochen vor der Europa-Wahl hat die AfD ein Problem: Gegen ihre Spitzenkandidaten gibt es Spionage- und Bestechungsvorwürfe. Es geht um Verbindungen nach China und Russland. Die Kontakte der AfD nach Moskau und Peking sind traditionell gut - aber Käuflichkeit und Spionage? Versucht die AfD die Demokratie nicht nur von innen, sondern auch von außen anzugreifen? Gilt der Patriotismus nicht dem eigenen Land, sondern Autokraten? Überschreitet die Partei damit selbst für die eigene Anhängerschaft rote Linien? Bei Maybrit Illner diskutieren AfD-Bundessprecher Tino Chrupalla, der frühere CDU-Parteivorsitzende Armin Laschet, BDI-Präsident Siegfried Russwurm, die Bestsellerautorin und Juristin Juli Zeh sowie die stellvertretende ""Spiegel""-Chefredakteurin Melanie Amann.",true,63,Tino Chrupalla,Bundessprecher und Fraktionsvorsitzender,,maybritillner,AfD,,Politik
1520,"Russland, China, Spionage – vertritt die AfD deutsche Interessen?",2024-04-25,"""maybrit illner"" mit dem Thema ""Russland, China, Spionage – vertritt die AfD deutsche Interessen?"" vom 25. April 2024, um 22:15 Uhr im ZDF. Sechs Wochen vor der Europa-Wahl hat die AfD ein Problem: Gegen ihre Spitzenkandidaten gibt es Spionage- und Bestechungsvorwürfe. Es geht um Verbindungen nach China und Russland. Die Kontakte der AfD nach Moskau und Peking sind traditionell gut - aber Käuflichkeit und Spionage? Versucht die AfD die Demokratie nicht nur von innen, sondern auch von außen anzugreifen? Gilt der Patriotismus nicht dem eigenen Land, sondern Autokraten? Überschreitet die Partei damit selbst für die eigene Anhängerschaft rote Linien? Bei Maybrit Illner diskutieren AfD-Bundessprecher Tino Chrupalla, der frühere CDU-Parteivorsitzende Armin Laschet, BDI-Präsident Siegfried Russwurm, die Bestsellerautorin und Juristin Juli Zeh sowie die stellvertretende ""Spiegel""-Chefredakteurin Melanie Amann.",true,63,Armin Laschet,"MdB, Vizepräsident der Parlamentarischen Versammlung des Europarates, ehemaliger CDU-Vorsitzender und -Kanzlerkandidat, früherer Ministerpräsident NRW",,maybritillner,CDU,,Politik
1521,"Russland, China, Spionage – vertritt die AfD deutsche Interessen?",2024-04-25,"""maybrit illner"" mit dem Thema ""Russland, China, Spionage – vertritt die AfD deutsche Interessen?"" vom 25. April 2024, um 22:15 Uhr im ZDF. Sechs Wochen vor der Europa-Wahl hat die AfD ein Problem: Gegen ihre Spitzenkandidaten gibt es Spionage- und Bestechungsvorwürfe. Es geht um Verbindungen nach China und Russland. Die Kontakte der AfD nach Moskau und Peking sind traditionell gut - aber Käuflichkeit und Spionage? Versucht die AfD die Demokratie nicht nur von innen, sondern auch von außen anzugreifen? Gilt der Patriotismus nicht dem eigenen Land, sondern Autokraten? Überschreitet die Partei damit selbst für die eigene Anhängerschaft rote Linien? Bei Maybrit Illner diskutieren AfD-Bundessprecher Tino Chrupalla, der frühere CDU-Parteivorsitzende Armin Laschet, BDI-Präsident Siegfried Russwurm, die Bestsellerautorin und Juristin Juli Zeh sowie die stellvertretende ""Spiegel""-Chefredakteurin Melanie Amann.",true,63,Siegfried Russwurm,Präsident des Bundesverbandes der Deutschen Industrie (BDI),,maybritillner,,,Wirtschaft
1522,"Russland, China, Spionage – vertritt die AfD deutsche Interessen?",2024-04-25,"""maybrit illner"" mit dem Thema ""Russland, China, Spionage – vertritt die AfD deutsche Interessen?"" vom 25. April 2024, um 22:15 Uhr im ZDF. Sechs Wochen vor der Europa-Wahl hat die AfD ein Problem: Gegen ihre Spitzenkandidaten gibt es Spionage- und Bestechungsvorwürfe. Es geht um Verbindungen nach China und Russland. Die Kontakte der AfD nach Moskau und Peking sind traditionell gut - aber Käuflichkeit und Spionage? Versucht die AfD die Demokratie nicht nur von innen, sondern auch von außen anzugreifen? Gilt der Patriotismus nicht dem eigenen Land, sondern Autokraten? Überschreitet die Partei damit selbst für die eigene Anhängerschaft rote Linien? Bei Maybrit Illner diskutieren AfD-Bundessprecher Tino Chrupalla, der frühere CDU-Parteivorsitzende Armin Laschet, BDI-Präsident Siegfried Russwurm, die Bestsellerautorin und Juristin Juli Zeh sowie die stellvertretende ""Spiegel""-Chefredakteurin Melanie Amann.",true,63,Juli Zeh,"Schriftstellerin, Juristin und Richterin am Verfassungsgericht des Landes Brandenburg",,maybritillner,,,Recht
1523,"Russland, China, Spionage – vertritt die AfD deutsche Interessen?",2024-04-25,"""maybrit illner"" mit dem Thema ""Russland, China, Spionage – vertritt die AfD deutsche Interessen?"" vom 25. April 2024, um 22:15 Uhr im ZDF. Sechs Wochen vor der Europa-Wahl hat die AfD ein Problem: Gegen ihre Spitzenkandidaten gibt es Spionage- und Bestechungsvorwürfe. Es geht um Verbindungen nach China und Russland. Die Kontakte der AfD nach Moskau und Peking sind traditionell gut - aber Käuflichkeit und Spionage? Versucht die AfD die Demokratie nicht nur von innen, sondern auch von außen anzugreifen? Gilt der Patriotismus nicht dem eigenen Land, sondern Autokraten? Überschreitet die Partei damit selbst für die eigene Anhängerschaft rote Linien? Bei Maybrit Illner diskutieren AfD-Bundessprecher Tino Chrupalla, der frühere CDU-Parteivorsitzende Armin Laschet, BDI-Präsident Siegfried Russwurm, die Bestsellerautorin und Juristin Juli Zeh sowie die stellvertretende ""Spiegel""-Chefredakteurin Melanie Amann.",true,63,Melanie Amann,stellvertretende „Spiegel“-Chefredakteurin,,maybritillner,,Spiegel,Journalismus
1524,Trumps neue Weltordnung – Angriff auf die Verbündeten?,2025-01-16,"Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington. Donald Trump zum zweiten: In wenigen Tagen wird der Milliardär zum 47. US-Präsidenten vereidigt. Letzte Woche gab Trump Einblicke in seine außenpolitischen Pläne: In Panama, Grönland und Kanada macht man sich auf etwas gefasst. Derweil attackiert Trumps Partner Elon Musk auf seiner Plattform X europäische Verbündete wie Großbritannien oder Deutschland. Hier mischt er sich in den Bundestagswahlkampf ein und beleidigt Bundespräsident, Kanzler und Minister. Kritik an Putin, Xi oder Nordkorea? Fehlanzeige.  Welche geopolitischen Ziele verfolgt der neue, alte US-Präsident? Was bedeuten sie für die Ukraine und für Europa? Welche Auswirkungen können sie auf den Ausgang der Wahlen bei uns haben? Was kann, was muss Deutschland tun? Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington.",false,64,Ricarda Lang,"MdB, ehemalige Parteivorsitzende",,maybritillner,B90G,,Politik
1525,Trumps neue Weltordnung – Angriff auf die Verbündeten?,2025-01-16,"Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington. Donald Trump zum zweiten: In wenigen Tagen wird der Milliardär zum 47. US-Präsidenten vereidigt. Letzte Woche gab Trump Einblicke in seine außenpolitischen Pläne: In Panama, Grönland und Kanada macht man sich auf etwas gefasst. Derweil attackiert Trumps Partner Elon Musk auf seiner Plattform X europäische Verbündete wie Großbritannien oder Deutschland. Hier mischt er sich in den Bundestagswahlkampf ein und beleidigt Bundespräsident, Kanzler und Minister. Kritik an Putin, Xi oder Nordkorea? Fehlanzeige.  Welche geopolitischen Ziele verfolgt der neue, alte US-Präsident? Was bedeuten sie für die Ukraine und für Europa? Welche Auswirkungen können sie auf den Ausgang der Wahlen bei uns haben? Was kann, was muss Deutschland tun? Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington.",false,64,Norbert Röttgen,Mitglied Auswärtiger Ausschuss im Bundestag,,maybritillner,CDU,,Politik
1526,Trumps neue Weltordnung – Angriff auf die Verbündeten?,2025-01-16,"Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington. Donald Trump zum zweiten: In wenigen Tagen wird der Milliardär zum 47. US-Präsidenten vereidigt. Letzte Woche gab Trump Einblicke in seine außenpolitischen Pläne: In Panama, Grönland und Kanada macht man sich auf etwas gefasst. Derweil attackiert Trumps Partner Elon Musk auf seiner Plattform X europäische Verbündete wie Großbritannien oder Deutschland. Hier mischt er sich in den Bundestagswahlkampf ein und beleidigt Bundespräsident, Kanzler und Minister. Kritik an Putin, Xi oder Nordkorea? Fehlanzeige.  Welche geopolitischen Ziele verfolgt der neue, alte US-Präsident? Was bedeuten sie für die Ukraine und für Europa? Welche Auswirkungen können sie auf den Ausgang der Wahlen bei uns haben? Was kann, was muss Deutschland tun? Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington.",false,64,Wolfgang Ischinger,"von 2008 bis 2022 Vorsitzender der Münchner Sicherheitskonferenz (MSC), heute Präsident des MSC-Stiftungsrats",,maybritillner,,,Internationales
1527,Trumps neue Weltordnung – Angriff auf die Verbündeten?,2025-01-16,"Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington. Donald Trump zum zweiten: In wenigen Tagen wird der Milliardär zum 47. US-Präsidenten vereidigt. Letzte Woche gab Trump Einblicke in seine außenpolitischen Pläne: In Panama, Grönland und Kanada macht man sich auf etwas gefasst. Derweil attackiert Trumps Partner Elon Musk auf seiner Plattform X europäische Verbündete wie Großbritannien oder Deutschland. Hier mischt er sich in den Bundestagswahlkampf ein und beleidigt Bundespräsident, Kanzler und Minister. Kritik an Putin, Xi oder Nordkorea? Fehlanzeige.  Welche geopolitischen Ziele verfolgt der neue, alte US-Präsident? Was bedeuten sie für die Ukraine und für Europa? Welche Auswirkungen können sie auf den Ausgang der Wahlen bei uns haben? Was kann, was muss Deutschland tun? Bei Maybrit Illner diskutieren die frühere Grünen-Vorsitzende Ricarda Lang, CDU-Außenpolitiker Norbert Röttgen, der langjährige Diplomat Wolfgang Ischinger, Digitalexperte Achim Berg sowie Elmar Theveßen, Leiter des ZDF-Studios in Washington.",false,64,Achim Berg,"Digital-Experte, Investor, ehemaliger Bitkom-Präsident",,maybritillner,,,Wirtschaft
